0 0 266 223
0 0 266 223
0 0 266 223
318 338 224 202
0 0 224 202
0 0 224 202
0 0 224 202
257 355 259 222
300 733 248 205
0 0 248 205
0 0 248 205
299 421 283 259
0 0 283 259
132 223 215 158
314 138 263 261
0 0 263 261
0 0 263 261
212 477 290 231
0 0 290 231
0 0 290 231
0 0 290 231
0 0 290 231
287 485 262 215
0 0 262 215
0 0 262 215
0 0 262 215
0 0 262 215
0 0 262 215
303 360 282 241
0 0 282 241
0 0 282 241
389 309 260 216
0 0 260 216
0 0 260 216
236 388 284 250
178 818 238 171
0 0 238 171
0 0 238 171
94 98 250 79
0 0 250 79
0 0 250 79
0 0 250 79
0 0 250 79
0 0 250 79
0 0 250 79
0 0 250 79
152 419 239 178
0 0 239 178
0 0 239 178
276 434 219 197
152 324 263 217
0 0 263 217
0 0 263 217
0 0 263 217
166 394 219 155
273 607 216 166
295 328 242 216
0 0 242 216
0 0 242 216
245 167 246 225
0 0 246 225
108 112 303 240
0 0 303 240
0 0 303 240
146 365 289 233
0 0 289 233
0 0 289 233
0 0 289 233
0 0 289 233
0 0 289 233
325 356 280 258
466 379 225 208
164 502 300 232
0 0 300 232
0 0 300 232
0 0 300 232
0 0 300 232
0 0 300 232
0 0 300 232
0 0 300 232
0 0 300 232
252 389 255 268
0 0 255 268
0 0 255 268
0 0 255 268
0 0 255 268
0 0 255 268
168 612 255 252
0 0 255 252
106 216 254 116
0 0 254 116
0 0 254 116
294 1017 256 205
0 0 256 205
0 0 256 205
0 0 256 205
0 0 256 205
0 0 256 205
0 0 256 205
0 0 256 205
190 513 294 236
0 0 294 236
0 0 294 236
226 610 268 216
164 340 251 199
216 423 295 309
0 0 295 309
0 0 295 309
0 0 295 309
0 0 295 309
0 0 295 309
0 0 295 309
0 0 295 309
0 0 295 309
175 419 255 227
200 122 296 229
0 0 296 229
0 0 296 229
0 0 296 229
0 0 296 229
0 0 296 229
166 345 278 209
109 597 248 212
0 0 248 212
0 0 248 212
118 125 258 201
0 0 258 201
0 0 258 201
159 493 255 211
0 0 255 211
0 0 255 211
0 0 255 211
0 0 255 211
0 0 255 211
0 0 255 211
0 0 255 211
0 0 255 211
0 0 255 211
103 118 215 210
0 0 215 210
0 0 215 210
0 0 215 210
0 0 215 210
0 0 215 210
329 360 288 271
0 0 288 271
0 0 288 271
288 124 224 159
0 0 224 159
156 150 270 244
0 0 270 244
0 0 270 244
0 0 270 244
0 0 270 244
0 0 270 244
163 365 263 211
0 0 263 211
240 141 246 251
0 0 246 251
307 326 275 246
0 0 275 246
0 0 275 246
0 0 275 246
186 398 274 222
203 717 234 228
163 453 249 206
0 0 249 206
386 434 260 227
193 470 227 164
228 385 260 231
103 447 284 219
0 0 284 219
0 0 284 219
0 0 284 219
0 0 284 219
0 0 284 219
0 0 284 219
0 0 284 219
0 0 284 219
363 250 246 213
0 0 246 213
303 726 262 230
0 0 262 230
0 0 262 230
205 517 214 149
0 0 214 149
0 0 214 149
0 0 214 149
0 0 214 149
0 0 214 149
212 399 292 267
0 0 292 267
0 0 292 267
0 0 292 267
0 0 292 267
0 0 292 267
0 0 292 267
0 0 292 267
0 0 292 267
215 118 233 239
0 0 233 239
0 0 233 239
0 0 233 239
199 393 234 193
0 0 234 193
179 354 286 226
0 0 286 226
0 0 286 226
197 169 249 192
0 0 249 192
0 0 249 192
0 0 249 192
153 174 284 238
0 0 284 238
238 597 214 154
130 401 259 255
188 383 225 192
0 0 225 192
206 362 249 190
0 0 249 190
106 327 213 132
0 0 213 132
205 480 258 211
129 109 223 245
235 343 294 263
0 0 294 263
0 0 294 263
0 0 294 263
0 0 294 263
282 561 225 193
171 836 262 208
